Allocation Code,Buy vs DAT CallOut,Carrier Id,Destination Name,Equipment Type,Hazmat,Lane,Lanes with Multiple Carriers,Loads with DAT Info,Mileage Band Lower,Mileage Band Upper,Order Type,Tier,Buy (Non DAT),Freight Charge,Freight Pay,Fuel Charge,Sell (Non DAT)
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Multi,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Multi,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Single,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Single,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,At or Below Market,BENEWIIL,XHG XPO Terminal,Van or Reefer with Team,0,"Aurora, IL -- Greencastle, PA",Multi,1,500,750,Truckload Contract,Tier 3,1589,1621.46,1589.16,83.98,1621
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,96.85,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,26.26,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,104.3,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,28.28,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,Over Market,JTSTCHNC,NMF XPO Terminal,Van or Reefer with Team,0,"Charlotte, NC -- Hialeah, FL",Single,1,500,750,Truckload Contract,Tier 3,1654,1773.1,1653.9,111.75,1773
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,0,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,TRIPAUTX,LTX XPO Terminal,Van or Reefer with Team,0,"Dallas, TX -- Austin, TX",Single,1,150,200,Truckload Contract,Tier 3,500,525.2,500,30.3,525
XPOANN,At or Below Market,MAGCDEGA,PAN PEPIN C/O AQUA GULF EXPRESS,Van,0,"Dallas, TX -- Jacksonville, FL",Multi,0,750,1000,Truckload Spot,Tier 3,1800,2259,1800,0,2259
XPOANN,Over Market,BTTRFOGA,PAN PEPIN C/O AQUA GULF EXPRESS,Van,0,"Dallas, TX -- Jacksonville, FL",Multi,1,750,1000,Truckload Spot,Tier 3,2200,2359,2200,0,2359
XPOANN,Over Market,SALTPHAZ,PAN PEPIN C/O AQUA GULF EXPRESS,Van,0,"Dallas, TX -- Jacksonville, FL",Multi,1,750,1000,Truckload Spot,Tier 3,2150,2359,2150,0,2359
XPOANN,At or Below Market,STANSOPA,PAN PEPIN C/O AQUA GULF EXPRESS,Van,0,"Dallas, TX -- Jacksonville, FL",Multi,0,750,1000,Truckload Spot,Tier 3,2100,2259,2100,0,2259
XPOANN,At or Below Market,RMSTJAFL,Pan Pepin c/o Crowley Logistics,Van,0,"Dallas, TX -- Jacksonville, FL",Multi,1,750,1000,Truckload Spot,Tier 3,1800,2159,1800,0,2159
DSM,At or Below Market,DMTCDEIA,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,900,891.42,900,123.51,891
DSM,At or Below Market,JACODEIA,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,1015,891.42,1014.93,123.51,891
DSM,At or Below Market,JACODEIA,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,1015,891.42,1014.93,123.51,891
DSM,At or Below Market,JACODEIA,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,1015,891.42,1014.93,123.51,891
DSM,At or Below Market,FASTUNTN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,819,891.42,819.45,123.51,891
DSM,At or Below Market,FASTUNTN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,819,891.42,819.45,123.51,891
DSM,At or Below Market,IRLBGRMN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,925,891.42,925,123.51,891
DSM,At or Below Market,HITEBRMN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,950,891.42,950,123.51,891
DSM,At or Below Market,JACODEIA,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,1015,891.42,1014.93,123.51,891
DSM,At or Below Market,IRLBGRMN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,925,891.42,925,123.51,891
DSM,At or Below Market,TMGTMITN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,950,891.42,950,123.51,891
DSM,At or Below Market,IRLBGRMN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,925,891.42,925,123.51,891
DSM,At or Below Market,HITEBRMN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,930,891.42,930,123.51,891
DSM,At or Below Market,JACODEIA,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,1015,891.42,1014.93,123.51,891
DSM,At or Below Market,JACODEIA,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,1015,891.42,1014.93,123.51,891
DSM,At or Below Market,FASTUNTN,TITAN TIRE,Van,0,"Union City, TN -- Des Moines, IA",Multi,1,500,750,Truckload Contract,,819,891.42,819.45,123.51,891
