UnixTime,Month,Day,Origin Zip Code,Destination Zip Code,Total Cost USD
2017,11,29,18109,6492,800
2017,11,30,18109,6492,800
2017,12,1,18109,6492,1100
2017,12,1,18109,6492,800
2017,11,27,18109,6492,1300
2017,11,30,18109,6492,1625
2017,7,5,78503,75261,1050
2017,11,1,75241,32218,2300
2017,8,16,78503,75261,700
2017,11,28,78503,75261,950
2017,8,31,60632,28273,4700
2017,9,22,18109,6492,850
2017,9,26,46168,55379,1350
2017,9,26,18109,6492,300
2017,9,26,18202,76177,300
2017,9,30,18202,76177,2600
2017,9,30,46168,55379,2195
2017,10,4,18109,6492,800
2017,10,6,28214,75241,3100
2017,10,6,18109,6492,200
2017,10,7,75241,32218,2200
2017,10,6,75241,32218,196
2017,10,8,75241,32218,3000
2017,10,10,28214,75241,650
2017,10,11,28214,75241,1200
2017,10,11,28214,75241,3000
2017,10,12,28214,75241,1200
2017,10,9,18202,76177,0
2017,10,11,28214,75241,3000
2017,10,10,46168,55379,400
2017,10,12,46168,55379,2037
2017,10,12,75241,32218,3100
2017,10,16,28214,75241,1200
2017,10,18,75241,32218,2000
2017,10,19,75241,32218,200
2017,10,19,18202,76177,3260
2017,10,18,75241,32218,2100
2017,10,20,28214,75241,2400
2017,10,19,46168,55379,1600
2017,10,19,46168,55379,1800
2017,10,19,28214,75241,194
2017,10,18,75241,32218,200
2017,10,19,75241,32218,200
2017,10,18,28214,75241,2706
2017,10,20,46168,55379,1600
2017,10,18,28214,75241,850
2017,10,19,75241,32218,390
2017,10,19,28214,75241,3200
2017,10,20,46168,55379,2200
2017,10,20,46168,55379,200
2017,10,20,18202,76177,2650
2017,10,21,75241,32218,2300
2017,10,23,18109,6492,750
2017,10,20,75241,32218,0
2017,10,20,75241,32218,2000
2017,10,21,75241,32218,2000
2017,10,20,28214,75241,700
2017,10,22,28214,75241,200
2017,10,22,75241,32218,2200
2017,10,20,75241,32218,0
2017,10,21,28214,75241,200
2017,10,22,75241,32218,500
2017,10,23,75241,32218,400
2017,10,24,75241,32218,400
2017,10,22,18202,76177,320
2017,10,23,75241,32218,2500
2017,10,25,46168,55379,1600
2017,10,24,18109,6492,750
2017,10,25,75241,32218,2200
2017,10,26,75241,32218,2100
2017,10,26,75241,32218,2200
2017,10,28,75241,32218,2100
2017,10,28,75241,32218,2200
2017,10,28,75241,32218,200
2017,10,30,75241,32218,200
2017,10,29,75241,32218,200
2017,10,28,75241,32218,2200
2017,10,29,75241,32218,2225
2017,10,29,75241,32218,200
2017,10,30,75241,32218,2000
2017,10,31,75241,32218,200
2017,11,1,46168,55379,200
2017,11,2,28214,75241,300
2017,11,2,75241,32218,2000
2017,11,3,75241,32218,2000
2017,11,3,75241,32218,200
2017,11,4,75241,32218,200
2017,11,3,75241,32218,200
2017,11,2,75241,32218,2000
2017,11,6,75241,32218,2000
2017,11,6,75241,32218,2250
2017,11,10,75241,32218,2052
2017,11,10,75241,32218,2000
2017,11,10,75241,32218,2000
2017,11,10,75241,32218,2100
2017,11,12,75241,32218,2000
2017,11,13,46168,55379,1470
2017,11,14,75241,32218,2000
2017,11,19,75241,32218,2375
2017,11,18,75241,32218,2000
2017,11,21,75241,32218,2285
2017,11,24,75241,32218,2000
2017,11,24,75241,32218,2000
2017,11,24,75241,32218,2200
2017,11,30,46168,55379,1600
2017,7,14,78503,75261,800
2017,7,17,78503,75261,800
2017,7,18,78503,75261,800
2017,7,19,78503,75261,800
2017,7,20,78503,75261,800
2017,7,21,78503,75261,800
2017,7,24,78503,75261,800
2017,7,25,78503,75261,800
2017,7,26,78503,75261,800
2017,7,27,78503,75261,700
2017,7,28,78503,75261,700
2017,8,2,78503,75261,700
2017,8,3,78503,75261,700
2017,8,7,78503,75261,700
2017,8,10,78503,75261,700
2017,8,11,78503,75261,700
2017,8,15,78503,75261,700
2017,8,16,78503,75261,700
2017,8,17,78503,75261,700
2017,8,18,78503,75261,700
2017,8,21,78503,75261,700
2017,8,25,78503,75261,700
2017,8,29,78503,75261,700
2017,9,8,78503,75261,700
2017,9,11,78503,75261,700
2017,9,12,78503,75261,700
2017,9,13,78503,75261,700
2017,9,14,78503,75261,700
2017,9,18,78503,75261,700
2017,9,21,78503,75261,700
2017,9,22,78503,75261,700
2017,9,28,78503,75261,700
2017,9,29,78503,75261,700
2017,10,4,78503,75261,700
2017,10,5,78503,75261,700
2017,10,6,78503,75261,700
2017,10,9,78503,75261,700
2017,10,10,78503,75261,700
2017,10,13,78503,75261,700
2017,10,16,78503,75261,700
2017,10,17,78503,75261,700
2017,10,24,78503,75261,700
2017,10,25,78503,75261,700
2017,10,27,78503,75261,700
2017,10,27,78503,75261,1100
2017,11,6,78503,75261,700
2017,7,26,78503,75261,725
2017,11,7,78503,75261,700
2017,10,12,78503,75261,970
2017,10,30,78503,75261,1100
2017,11,1,78503,75261,1100
2017,11,8,78503,75261,900
2017,11,8,78503,75261,900
2017,11,15,78503,75261,1000
2017,11,20,78503,75261,900
2017,9,26,46168,55379,1600
2017,9,30,95376,98032,2744
2017,9,30,95376,98032,2744
2017,10,4,95376,98032,2744
2017,10,5,95376,98032,4264
2017,10,6,95376,98032,200
2017,10,7,95376,98032,2744
2017,10,7,95376,98032,2744
2017,10,1,95376,98032,2744
2017,10,1,95376,98032,2744
2017,10,2,95376,98032,2744
2017,10,2,95376,98032,2744
2017,10,3,95376,98032,2744
2017,10,3,95376,98032,2744
2017,10,6,95376,98032,2744
2017,10,4,62025,30344,1700
2017,10,5,95376,98032,2719
2017,10,5,95391,98032,2725
2017,10,7,46168,55379,1500
2017,10,8,95376,98032,2744
2017,10,8,95376,98032,200
2017,10,8,95391,98032,2744
2017,10,9,95376,98032,0
2017,10,9,95391,98032,2744
2017,10,10,95376,98032,2744
2017,10,10,95376,98032,0
2017,10,11,95376,98032,0
2017,10,11,95376,98032,2744
2017,10,9,95376,98032,4364
2017,10,10,95391,98032,2744
2017,10,11,95391,98032,2744
2017,10,18,95304,98032,2751
2017,10,18,95304,98032,2751
2017,10,19,95304,98032,2751
2017,10,19,95304,98032,0
2017,10,20,95304,98032,2751
2017,10,21,95304,98032,0
2017,10,21,95304,98032,2751
2017,10,18,95391,98032,2751
2017,10,20,18109,6492,1021
2017,10,19,18109,6492,900
2017,10,18,18109,6492,1000
2017,10,19,18109,6492,500
2017,10,20,18202,76177,2700
2017,10,23,95391,98032,2744
2017,10,24,95391,98032,2744
2017,10,22,18109,6492,1300
2017,10,22,95391,98032,2744
2017,10,24,95304,98032,2751
2017,10,25,95304,98032,3300
2017,10,26,95304,98032,2744
2017,10,26,95391,98032,2744
2017,10,28,18109,6492,325
2017,10,29,18109,6492,700
2017,10,31,95304,98032,2631
2017,10,31,95391,98032,3069
2017,11,3,95391,98032,2744
2017,11,5,95391,98032,2744
2017,11,7,95391,98032,4415
2017,11,8,95391,98032,2744
2017,11,10,95391,98032,2744
2017,11,6,95391,98032,2744
2017,11,5,46168,55379,1261
2017,11,4,95304,98032,4963
2017,11,6,95304,98032,2910
2017,11,8,95304,98032,2910
2017,11,8,95304,98032,291
2017,11,9,95304,98032,2910
2017,11,9,95304,98032,2744
2017,11,13,95304,98032,6254
2017,11,14,95304,98032,3538
2017,11,15,95304,98032,2744
2017,11,16,95304,98032,2744
2017,11,17,95304,98032,3907
2017,11,18,95304,98032,2744
2017,11,18,95304,98032,2744
2017,11,12,95304,98032,2744
2017,11,11,18109,6492,500
2017,11,11,18109,6492,500
2017,11,10,46168,55379,1600
2017,11,10,95304,98032,2744
2017,11,11,46168,55379,1600
2017,11,12,95304,98032,2716
2017,11,13,95304,98032,2716
2017,11,13,95391,98032,194
2017,11,17,95391,98032,2716
2017,11,12,95304,98032,2950
2017,11,14,95391,98032,2716
2017,11,15,95304,98032,2716
2017,11,15,95391,98032,2716
2017,11,13,18109,6492,500
2017,11,19,75241,32218,2000
2017,11,18,95391,98032,2744
2017,11,19,95304,98032,2744
2017,11,19,95391,98032,2744
2017,11,21,95304,98032,3861
2017,11,21,95391,98032,2744
2017,11,22,95391,98032,2744
2017,11,22,95304,98032,2744
2017,11,23,46168,55379,500
2017,11,22,95304,98032,3000
2017,11,24,95391,98032,2744
2017,11,25,95304,98032,2744
2017,11,26,95304,98032,2744
2017,11,26,95304,98032,2744
2017,11,27,95304,98032,4865
2017,11,27,95391,98032,2744
2017,11,27,95391,98032,3953
2017,11,28,95304,98032,2744
2017,11,29,95304,98032,2744
2017,11,29,95304,98032,2744
2017,11,29,95391,98032,2744
2017,11,29,95391,98032,2744
2017,12,2,95304,98032,2744
2017,11,25,95304,98032,2744
2017,11,25,95391,98032,2744
2017,11,26,95304,98032,2744
2017,11,28,95304,98032,2744
2017,11,30,95304,98032,2744
2017,11,30,95391,98032,2744
2017,11,25,95391,98032,2744
2017,11,28,95391,98032,2744
2017,11,24,75241,32218,2400
2017,11,24,62025,30344,400
2017,11,25,89115,80011,3350
2017,11,25,46168,55379,1650
2017,11,25,89115,80011,250
2017,11,26,95304,98032,4000
2017,11,27,46168,55379,2400
2017,11,27,46168,55379,1650
2017,11,26,95391,98032,3500
2017,11,27,95304,98032,2800
2017,11,28,95304,98032,2800
2017,11,29,62025,30344,1800
2017,11,30,95304,98032,3425
2017,7,14,78503,75261,1200
2017,8,1,78503,75261,750
2017,11,18,78503,75261,879
2017,10,22,62025,30344,1800
2017,10,22,18202,76177,200
2017,10,22,18202,76177,200
2017,10,22,18202,76177,2500
2017,10,23,46168,55379,1100
2017,10,30,95391,98032,2000
2017,11,14,75241,32218,2000
2017,11,15,75241,32218,2000
2017,11,18,75241,32218,3250
2017,11,18,75241,32218,2000
2017,11,21,75241,32218,2700
2017,11,21,75241,32218,2341
2017,11,22,46168,55379,1300
2017,11,25,95304,98032,11610
2017,11,23,75241,32218,2002
2017,11,23,46168,55379,1220
2017,11,25,46168,55379,1760
2017,11,24,89115,80011,3000
2017,11,28,18109,6492,200
2017,11,29,62025,30344,1800
2017,10,26,18109,6492,500
2017,10,30,18109,6492,1000
2017,11,7,95304,98032,1934
2017,11,16,75241,32218,2481
2017,11,17,75241,32218,2481
2017,11,18,75241,32218,2481
2017,11,19,75241,32218,79
2017,11,20,75241,32218,2944
2017,11,21,75241,32218,2450
2017,11,23,75241,32218,2481
2017,11,24,75241,32218,2402
2017,10,17,78503,75261,700
2017,11,30,78503,75261,850
2017,11,30,95304,98032,3545
2017,11,28,95391,98032,3600
2017,11,14,60639,28208,890
2017,11,9,60639,28208,150
2017,11,16,62025,30336,1995
2017,9,10,62025,30336,1850
2017,9,15,62025,30336,1788
2017,11,8,62025,30336,1600
2017,11,16,62025,30336,1700
2017,11,8,62025,30336,1552
2017,9,18,62025,30336,1600
2017,10,25,75398,32099,2400
2017,10,25,75398,32099,2500
2017,7,14,95376,98032,1838
2017,7,29,60609,28273,1699
2017,8,29,28273,75212,0
2017,8,28,28273,75212,1800
2017,11,13,60609,28208,2720
2017,11,1,28214,75241,0
2017,11,1,28214,75241,200
2017,11,26,28214,75241,2500
2017,11,2,28214,75241,2050
2017,10,30,28214,75241,2900
2017,11,7,28214,75241,2700
2017,11,12,28214,75241,2200
2017,11,15,28214,75241,2300
2017,11,28,28214,75241,2685
2017,10,30,89115,80011,150
2017,7,20,75247,32226,2550
2017,7,6,75247,32226,2700
2017,8,9,75247,32226,3938
2017,8,17,75247,32226,3000
2017,8,31,75247,32226,3900
2017,11,9,75247,32226,3425
2017,7,27,75247,32226,3300
2017,9,14,75247,32226,2940
2017,9,15,75212,32226,2500
2017,10,5,75212,32226,3900
2017,9,6,75236,78758,1100
2017,10,4,75236,78758,1000
2017,8,7,75236,78704,800
2017,11,20,78501,75236,150
2017,10,17,75236,78758,873
2017,10,27,75228,32220,1650
2017,11,14,60609,28269,2500
2017,11,21,60609,28269,2580
2017,7,19,75211,78744,588
2017,7,24,75211,78744,550
2017,7,26,75211,78744,535
2017,8,27,75236,78754,750
2017,8,28,75236,78754,1200
2017,8,26,75236,78754,900
2017,8,26,75236,78754,1000
2017,6,30,60503,17225,1641
2017,7,1,60503,17225,1641
2017,7,1,60503,17225,1641
2017,6,30,28269,33014,1714
2017,7,1,28269,33014,1714
2017,7,5,60503,17225,1641
2017,7,4,60503,17225,1641
2017,7,6,60503,17225,1641
2017,7,6,60503,17225,1641
2017,7,7,60503,17225,1641
2017,7,7,60503,17225,1641
2017,7,9,60503,17225,1641
2017,7,8,60503,17225,1641
2017,7,1,75221,78767,500
2017,7,1,75221,78767,500
2017,7,4,75221,78767,500
2017,7,4,75221,78767,500
2017,7,6,75221,78767,500
2017,7,6,75221,78767,500
2017,7,6,75221,78767,500
2017,7,7,75221,78767,500
2017,7,8,75221,78767,500
2017,7,8,75221,78767,500
2017,7,4,28269,33014,1714
2017,7,6,28269,33014,1714
2017,7,7,28269,33014,1714
2017,7,8,28269,33014,1714
2017,7,11,60503,17225,1641
2017,7,11,60503,17225,1641
2017,7,12,60503,17225,1641
2017,7,12,60503,17225,1641
2017,7,13,60503,17225,1641
2017,7,13,60503,17225,1641
2017,7,14,60503,17225,1641
2017,7,14,60503,17225,1641
2017,7,15,60503,17225,1641
2017,7,16,60503,17225,1641
2017,7,11,75221,78767,500
2017,7,11,75221,78767,500
2017,7,12,75221,78767,500
2017,7,12,75221,78767,500
2017,7,13,75221,78767,500
2017,7,13,75221,78767,500
2017,7,14,75221,78767,500
2017,7,14,75221,78767,500
2017,7,15,75221,78767,500
2017,7,16,75221,78767,500
2017,7,11,28269,33014,1714
2017,7,12,28269,33014,1714
2017,7,13,28269,33014,1714
2017,7,14,28269,33014,1714
2017,7,15,28269,33014,1714
2017,7,18,60503,17225,1641
2017,7,18,60503,17225,1641
2017,7,19,60503,17225,1641
2017,7,19,60503,17225,1641
2017,7,20,60503,17225,1641
2017,7,20,60503,17225,1641
2017,7,21,60503,17225,1641
2017,7,22,60503,17225,1641
2017,7,23,60503,17225,1641
2017,7,18,75221,78767,500
2017,7,18,75221,78767,500
2017,7,19,75221,78767,500
2017,7,19,75221,78767,500
2017,7,20,75221,78767,500
2017,7,20,75221,78767,500
2017,7,21,75221,78767,500
2017,7,21,75221,78767,500
2017,7,22,75221,78767,500
2017,7,23,75221,78767,500
2017,7,21,60503,17225,1641
2017,7,18,28269,33014,1714
2017,7,19,28269,33014,1714
2017,7,20,28269,33014,1714
2017,7,21,28269,33014,1714
2017,7,22,28269,33014,1714
2017,7,25,60503,17225,1641
2017,7,25,60503,17225,1641
2017,7,26,60503,17225,1641
2017,7,26,60503,17225,1641
2017,7,27,60503,17225,1641
2017,7,27,60503,17225,1641
2017,7,28,60503,17225,1641
2017,7,28,60503,17225,1641
2017,7,29,60503,17225,1641
2017,7,29,60503,17225,1641
2017,7,25,28269,33014,1714
2017,7,26,28269,33014,1714
2017,7,27,28269,33014,1714
2017,7,28,28269,33014,1714
2017,7,29,28269,33014,1714
2017,8,1,28269,33014,1714
2017,8,2,28269,33014,1721
2017,8,3,28269,33014,1721
2017,8,5,28269,33014,1721
2017,8,8,28269,33014,1721
2017,8,11,28269,33014,1721
2017,8,15,28269,33014,1721
2017,8,17,28269,33014,1728
2017,9,2,60503,17225,1654
2017,9,2,60503,17225,1654
2017,9,6,60503,17225,1654
2017,9,6,60503,17225,1667
2017,9,7,60503,17225,1667
2017,9,7,60503,17225,1667
2017,9,8,60503,17225,1667
2017,9,8,60503,17225,1667
2017,9,9,60503,17225,1667
2017,9,9,60503,17225,1667
2017,10,10,60503,17225,1673
2017,10,10,60503,17225,1673
2017,10,11,60503,17225,1673
2017,10,11,60503,17225,1673
2017,10,11,60503,17225,1673
2017,10,12,60503,17225,1673
2017,10,12,60503,17225,1673
2017,10,13,60503,17225,1673
2017,10,13,60503,17225,1673
2017,10,14,60503,17225,1673
2017,10,14,60503,17225,1673
2017,11,7,60503,17225,1673
2017,11,7,60503,17225,1673
2017,11,8,60503,17225,1680
2017,11,8,60503,17225,1680
2017,11,9,60503,17225,1680
2017,11,9,60503,17225,1680
2017,11,10,60503,17225,1680
2017,11,10,60503,17225,1680
2017,11,11,60503,17225,1680
2017,11,11,60503,17225,1680
2017,11,14,60503,17225,1680
2017,11,14,60503,17225,1680
2017,11,15,60503,17225,1686
2017,11,15,60503,17225,1686
2017,11,16,60503,17225,1686
2017,11,16,60503,17225,1686
2017,11,17,60503,17225,1686
2017,11,17,60503,17225,1686
2017,11,19,60503,17225,1686
2017,11,19,60503,17225,1686
2017,11,21,60503,17225,1686
2017,11,21,60503,17225,1686
2017,11,22,60503,17225,1686
2017,11,22,60503,17225,1686
2017,11,23,60503,17225,1686
2017,11,27,60503,17225,1686
2017,11,28,60503,17225,1686
2017,11,28,60503,17225,1686
2017,11,29,60503,17225,1686
2017,11,29,60503,17225,1680
2017,11,30,60503,17225,1680
2017,11,30,60503,17225,1680
2017,12,1,60503,17225,1680
2017,12,1,60503,17225,1680
2017,6,30,28269,33014,1714
2017,7,1,28269,33014,1714
2017,7,3,28269,33014,1714
2017,7,3,28269,33014,1714
2017,7,4,28269,33014,1714
2017,7,5,28269,33014,1714
2017,7,6,28269,33014,1714
2017,7,6,28269,33014,1714
2017,7,7,28269,33014,1714
2017,7,7,28269,33014,1714
2017,7,10,28269,33014,1714
2017,7,10,28269,33014,1714
2017,7,11,28269,33014,1714
2017,7,11,28269,33014,1714
2017,7,12,28269,33014,1714
2017,7,13,28269,33014,1714
2017,7,13,28269,33014,1714
2017,7,14,28269,33014,1714
2017,7,14,28269,33014,1714
2017,7,16,28269,33014,1714
2017,7,17,28269,33014,1714
2017,7,18,28269,33014,1714
2017,7,18,28269,33014,1714
2017,7,19,28269,33014,1714
2017,7,19,28269,33014,1714
2017,7,20,28269,33014,1714
2017,7,20,28269,33014,1714
2017,7,21,28269,33014,1714
2017,7,22,28269,33014,1864
2017,7,25,75221,78767,500
2017,7,25,75221,78767,500
2017,7,26,75221,78767,500
2017,7,26,75221,78767,500
2017,7,27,75221,78767,500
2017,7,26,75221,78767,500
2017,7,28,75221,78767,500
2017,7,28,75221,78767,500
2017,7,29,75221,78767,500
2017,7,29,75221,78767,500
2017,7,25,28269,33014,1714
2017,7,24,28269,33014,1714
2017,7,25,28269,33014,1714
2017,7,25,28269,33014,1714
2017,7,26,28269,33014,1714
2017,7,26,28269,33014,1714
2017,7,27,28269,33014,1714
2017,7,28,28269,33014,1714
2017,7,29,28269,33014,1714
2017,8,1,60503,17225,1641
2017,8,1,60503,17225,1641
2017,8,2,60503,17225,1647
2017,8,2,60503,17225,1640
2017,8,3,60503,17225,1641
2017,8,3,60503,17225,1641
2017,8,4,60503,17225,1641
2017,8,4,60503,17225,1641
2017,8,5,60503,17225,1641
2017,8,5,60503,17225,1641
2017,7,31,28269,33014,1714
2017,7,31,28269,33014,1714
2017,8,1,28269,33014,1714
2017,8,1,28269,33014,1714
2017,8,2,28269,33014,1721
2017,8,3,28269,33014,1721
2017,8,3,28269,33014,1721
2017,8,4,28269,33014,1721
2017,8,4,28269,33014,1721
2017,8,4,28269,33014,1721
2017,8,1,75221,78767,500
2017,8,1,75221,78767,500
2017,8,2,75221,78767,500
2017,8,2,75221,78767,500
2017,8,3,75221,78767,500
2017,8,3,75221,78767,500
2017,8,4,75221,78767,500
2017,8,4,75221,78767,500
2017,8,5,75221,78767,500
2017,8,2,28269,33014,1721
2017,8,8,60503,17225,1647
2017,8,8,60503,17225,1647
2017,8,9,60503,17225,1647
2017,8,9,60503,17225,1647
2017,8,9,60503,17225,1647
2017,8,10,60503,17225,1647
2017,8,10,60503,17225,1647
2017,8,11,60503,17225,1647
2017,8,11,60503,17225,1647
2017,8,13,60503,17225,1647
2017,8,12,60503,17225,1647
2017,8,2,28269,33014,1721
2017,8,7,28269,33014,1721
2017,8,7,28269,33014,1721
2017,8,8,28269,33014,1721
2017,8,8,28269,33014,1721
2017,8,9,28269,33014,1721
2017,8,9,28269,33014,1721
2017,8,9,28269,33014,1721
2017,8,10,28269,33014,1721
2017,8,10,28269,33014,1721
2017,8,11,28269,33014,1721
2017,8,11,28269,33014,1721
2017,8,12,28269,33014,1721
2017,8,8,75221,78767,500
2017,8,8,75221,78767,500
2017,8,9,75221,78767,500
2017,8,9,75221,78767,500
2017,8,10,75221,78767,500
2017,8,10,75221,78767,500
2017,8,11,75221,78767,500
2017,8,11,75221,78767,500
2017,8,12,75221,78767,500
2017,8,12,75221,78767,500
2017,8,15,60503,17225,1647
2017,8,15,60503,17225,1647
2017,8,16,60503,17225,1647
2017,8,16,60503,17225,1647
2017,8,17,60503,17225,1647
2017,8,17,60503,17225,1647
2017,8,18,60503,17225,1647
2017,8,19,60503,17225,1647
2017,8,19,60503,17225,1654
2017,8,19,60503,17225,1647
2017,8,14,28269,33014,1721
2017,8,15,28269,33014,1721
2017,8,16,28269,33014,1728
2017,8,16,28269,33014,1728
2017,8,18,28269,33014,1728
2017,8,18,28269,33014,1728
2017,8,18,28269,33014,1728
2017,8,19,28269,33014,1728
2017,8,15,75221,78767,500
2017,8,16,75221,78767,500
2017,8,16,75221,78767,500
2017,8,17,75221,78767,500
2017,8,17,75221,78767,500
2017,8,18,75221,78767,500
2017,8,18,75221,78767,500
2017,8,19,75221,78767,500
2017,8,14,28269,33014,1721
2017,8,17,28269,33014,1728
2017,8,22,60503,17225,1647
2017,8,22,60503,17225,1647
2017,8,23,60503,17225,1654
2017,8,23,60503,17225,1654
2017,8,24,60503,17225,1654
2017,8,24,60503,17225,1654
2017,8,25,60503,17225,1654
2017,8,25,60503,17225,1654
2017,8,27,60503,17225,1654
2017,8,28,60503,17225,1654
2017,8,21,28269,33014,1728
2017,8,21,28269,33014,1857
2017,8,22,28269,33014,1728
2017,8,22,28269,33014,1728
2017,8,22,28269,33014,1728
2017,8,23,28269,33014,1728
2017,8,23,28269,33014,1728
2017,8,23,28269,33014,1728
2017,8,24,28269,33014,1728
2017,8,24,28269,33014,1728
2017,8,24,28269,33014,1728
2017,8,25,28269,33014,1728
2017,8,25,28269,33014,1728
2017,8,25,28269,33014,1728
2017,8,26,28269,33014,1728
2017,8,22,75221,78767,500
2017,8,23,75221,78767,500
2017,8,23,75221,78767,500
2017,8,24,75221,78767,500
2017,8,24,75221,78767,500
2017,8,25,75221,78767,500
2017,8,25,75221,78767,500
2017,8,26,75221,78767,500
2017,8,26,75221,78767,500
2017,8,29,60503,17225,1654
2017,8,29,60503,17225,1654
2017,8,30,60503,17225,1654
2017,8,30,60503,17225,1654
2017,8,31,60503,17225,1654
2017,8,31,60503,17225,1654
2017,8,28,28269,33014,1728
2017,8,28,28269,33014,1728
2017,8,29,28269,33014,1728
2017,8,29,28269,33014,1728
2017,8,29,28269,33014,1728
2017,8,30,28269,33014,1728
2017,8,30,28269,33014,1728
2017,8,30,28269,33014,1728
2017,8,31,28269,33014,1728
2017,8,31,28269,33014,1728
2017,8,31,28269,33014,1728
2017,9,1,28269,33014,1728
2017,9,1,28269,33014,1728
2017,9,1,28269,33014,1728
2017,9,2,28269,33014,1728
2017,8,29,75221,78767,500
2017,8,29,75221,78767,500
2017,8,30,75221,78767,500
2017,8,30,75221,78767,500
2017,8,31,75221,78767,500
2017,8,31,75221,78767,500
2017,9,1,75221,78767,500
2017,9,1,75221,78767,500
2017,9,2,75221,78767,500
2017,9,2,75221,78767,500
2017,9,5,28269,33014,1728
2017,9,5,28269,33014,1728
2017,9,6,28269,33014,1743
2017,9,6,28269,33014,1743
2017,9,6,28269,33014,1743
2017,9,6,75221,78767,500
2017,9,6,75221,78767,500
2017,9,7,75221,78767,500
2017,9,7,75221,78767,500
2017,9,8,75221,78767,500
2017,9,8,75221,78767,500
2017,9,9,75221,78767,500
2017,9,9,75221,78767,500
2017,9,15,28269,33014,1751
2017,9,12,75221,78767,500
2017,9,12,75221,78767,500
2017,9,13,75221,78767,500
2017,9,13,75221,78767,500
2017,9,14,75221,78767,500
2017,9,14,75221,78767,500
2017,9,15,75221,78767,500
2017,9,15,75221,78767,500
2017,9,16,75221,78767,500
2017,9,16,75221,78767,500
2017,9,12,60503,17225,1667
2017,9,12,60503,17225,1667
2017,9,13,60503,17225,1673
2017,9,13,60503,17225,1673
2017,9,14,60503,17225,1673
2017,9,14,60503,17225,1673
2017,9,15,60503,17225,1673
2017,9,15,60503,17225,1673
2017,9,16,60503,17225,1673
2017,9,17,60503,17225,1673
2017,9,18,28269,33014,1751
2017,9,18,28269,33014,1751
2017,9,19,28269,33014,1751
2017,9,19,28269,33014,1751
2017,9,20,28269,33014,1751
2017,9,20,28269,33014,1751
2017,9,20,28269,33014,1751
2017,9,21,28269,33014,1751
2017,9,21,28269,33014,1751
2017,9,21,28269,33014,1751
2017,9,22,28269,33014,1751
2017,9,22,28269,33014,1751
2017,9,22,28269,33014,1751
2017,9,26,28269,33014,1901
2017,9,19,75221,78767,500
2017,9,19,75221,78767,500
2017,9,20,75221,78767,500
2017,9,20,75221,78767,500
2017,9,21,75221,78767,500
2017,9,20,75221,78767,500
2017,9,22,75221,78767,500
2017,9,22,75221,78767,500
2017,9,22,75221,78767,500
2017,9,23,75221,78767,500
2017,9,19,60503,17225,1673
2017,9,19,60503,17225,1673
2017,9,20,60503,17225,1673
2017,9,20,60503,17225,1673
2017,9,21,60503,17225,1673
2017,9,21,60503,17225,1673
2017,9,22,60503,17225,1673
2017,9,22,60503,17225,1673
2017,9,23,60503,17225,1673
2017,9,23,60503,17225,1673
2017,9,15,28269,33014,1751
2017,9,15,28269,33014,1751
2017,9,15,28269,33014,1751
2017,9,21,28269,33014,1751
2017,9,26,28269,33014,1751
2017,9,26,28269,33014,1751
2017,9,26,28269,33014,1751
2017,9,27,28269,33014,1751
2017,9,27,28269,33014,1751
2017,9,27,28269,33014,1751
2017,9,28,28269,33014,1751
2017,9,28,28269,33014,1751
2017,9,28,28269,33014,1751
2017,9,29,28269,33014,1751
2017,9,29,28269,33014,1751
2017,9,29,28269,33014,1751
2017,9,30,28269,33014,1751
2017,9,26,75221,78767,500
2017,9,26,75221,78767,500
2017,9,27,75221,78767,500
2017,9,27,75221,78767,500
2017,9,27,75221,78767,500
2017,9,28,75221,78767,500
2017,9,29,75221,78767,500
2017,9,29,75221,78767,500
2017,9,30,75221,78767,500
2017,9,30,75221,78767,500
2017,9,26,60503,17225,1673
2017,9,26,60503,17225,1673
2017,9,27,60503,17225,1673
2017,9,27,60503,17225,1673
2017,9,28,60503,17225,1673
2017,9,28,60503,17225,1673
2017,9,29,60503,17225,1673
2017,9,29,60503,17225,1673
2017,10,1,60503,17225,1673
2017,10,1,60503,17225,1673
2017,10,2,28269,33014,1751
2017,10,2,28269,33014,1751
2017,10,3,28269,33014,1751
2017,10,3,28269,33014,1751
2017,10,3,28269,33014,1751
2017,10,4,28269,33014,1751
2017,10,4,28269,33014,1751
2017,10,5,28269,33014,1751
2017,10,5,28269,33014,1751
2017,10,5,28269,33014,1751
2017,10,6,28269,33014,1751
2017,10,6,28269,33014,1751
2017,10,6,28269,33014,1751
2017,10,7,28269,33014,1751
2017,10,3,75221,78767,500
2017,10,3,75221,78767,500
2017,10,4,75221,78767,500
2017,10,4,75221,78767,500
2017,10,5,75221,78767,500
2017,10,5,75221,78767,500
2017,10,6,75221,78767,500
2017,10,6,75221,78767,500
2017,10,7,75221,78767,500
2017,10,7,75221,78767,500
2017,10,7,75221,78767,500
2017,10,3,60503,17225,1673
2017,10,3,60503,17225,1673
2017,10,4,60503,17225,1673
2017,10,4,60503,17225,1673
2017,10,5,60503,17225,1673
2017,10,5,60503,17225,1673
2017,10,6,60503,17225,1673
2017,10,6,60503,17225,1673
2017,10,7,60503,17225,1673
2017,10,7,60503,17225,1673
2017,10,9,28269,33014,1751
2017,10,9,28269,33014,1751
2017,10,10,28269,33014,1751
2017,10,10,28269,33014,1751
2017,10,10,28269,33014,1751
